ESTADO;CÓDIGO;CONCATENADO2;DESC. COMPONENTE;CLASSE;GRUPO;FORNECEDOR;CUSTO UND (ATUAL);CUSTO TOTAL (ATUAL);MÊS;ANO;CUSTO TOTAL (NA COMPRA);MÊS/ANO
MS;2701190004;MS2701190004;XAROPE DE HIGH MALTOSE 25KG (BREWGILL);CERVEJARIA;OUTROS;TEREOS;2,78;83400;SET;2024;83400;01/09/2024
MS;2701190004;MS2701190004;XAROPE DE HIGH MALTOSE 25KG (BREWGILL);CERVEJARIA;OUTROS;TEREOS;2,78;83400;SET;2024;83400;01/09/2024
MS;2701190004;MS2701190004;XAROPE DE HIGH MALTOSE 25KG (BREWGILL);CERVEJARIA;OUTROS;TEREOS;2,78;83400;SET;2024;83400;01/09/2024
MS;2701190004;MS2701190004;XAROPE DE HIGH MALTOSE 25KG (BREWGILL);CERVEJARIA;OUTROS;TEREOS;2,78;83400;SET;2024;83400;01/09/2024
MS;2701170003;MS2701170003;VINHO DE MESA TINTO SECO GRANEL;VINHO;TANQUE;GERAL;4,2;155400;SET;2024;155400;01/09/2024
MS;2701170003;MS2701170003;VINHO DE MESA TINTO SECO GRANEL;VINHO;TANQUE;GERAL;4,2;155400;SET;2024;155400;01/09/2024
MS;2701170003;MS2701170003;VINHO DE MESA TINTO SECO GRANEL;VINHO;TANQUE;BEBIDAS GAZZI;4,2;155400;OUT;2024;155400;01/10/2024
MS;2701170003;MS2701170003;VINHO DE MESA TINTO SECO GRANEL;VINHO;TANQUE;GERAL;4,2;155400;OUT;2024;155400;01/10/2024
MS;2701040020;MS2701040020;SHRINK BAMBOA 269ML - 350X645X60 LAGER;FILME;BAMBOA;PACKSEVEN;14,5;14500;SET;2024;14500;01/09/2024
MS;2701040019;MS2701040019;SHRINK BAMBOA 350ML -360X0,06 LAGER;FILME;BAMBOA;PACKSEVEN;14,5;14500;SET;2024;14500;01/09/2024
PR;2801050038;PR2801050038;EMULSAO SABOR CITRUS - IND;EMULSAO;XAROPARIA;DUAS RODAS;100,74;2014,8;OUT;2024;2014,8;01/10/2024
PR;CIP2;PRCIP2;MULT ORGANIC;NÃO PRODUTIVO;CIP;GERAL;0;0;SET;2024;0;01/09/2024
PR;DAT1;PRDAT1;SOLVENTE LINX 1512 ;NÃO PRODUTIVO;DATADORA;GERAL;0;0;SET;2024;0;01/09/2024
MS;CIP4;MSCIP4;MASTER FOAM (LIMPEZA EXTERNA ENCHEDORAS);NÃO PRODUTIVO;CIP;GERAL;0;0;SET;2024;0;01/09/2024
MS;DAT1;MSDAT1;SOLVENTE LINX 1512 ;NÃO PRODUTIVO;DATADORA;GERAL;0;0;SET;2024;0;01/09/2024
MS;DAT2;MSDAT2;TINTA LINX 1240;NÃO PRODUTIVO;DATADORA;GERAL;0;0;SET;2024;0;01/09/2024
MS;FILT2;MSFILT2;FILTRO 5MIC;NÃO PRODUTIVO;CIP;GERAL;0;0;SET;2024;0;01/09/2024
MS;DAT6;MSDAT6;ADITIVO PARA LIMPEZA VIDEO JET V901Q;NÃO PRODUTIVO;DATADORA;GERAL;0;0;SET;2024;0;01/09/2024
PA;12038501;PA12038501;DETERGENTE ALCALINO CLORADO DIVOSANT TC 86 DIVERSEY;NÃO PRODUTIVO;CIP;GERAL;0;0;OUT;2024;0;01/10/2024
MS;2701080001;MS2701080001;ACUCAR CRISTAL;AÇUCAR;XAROPARIA;GERAL;1,84;158976;SET;2024;158976;01/09/2024
MS;2701080001;MS2701080001;ACUCAR CRISTAL;AÇUCAR;XAROPARIA;GERAL;1,84;158976;SET;2024;158976;01/09/2024
MS;2701080001;MS2701080001;ACUCAR CRISTAL;AÇUCAR;XAROPARIA;GERAL;1,84;158976;SET;2024;158976;01/09/2024
MS;2701080001;MS2701080001;ACUCAR CRISTAL;AÇUCAR;XAROPARIA;GERAL;1,84;158976;SET;2024;158976;01/09/2024
PR;2701080001;PR2701080001;ACUCAR CRISTAL;AÇUCAR;XAROPARIA;GERAL;1,84;172224;SET;2024;172224;01/09/2024
PR;2701080001;PR2701080001;ACUCAR CRISTAL;AÇUCAR;XAROPARIA;GERAL;1,84;172224;SET;2024;172224;01/09/2024
PR;2701080001;PR2701080001;ACUCAR CRISTAL;AÇUCAR;XAROPARIA;GERAL;1,84;172224;SET;2024;172224;01/09/2024
PR;2701080001;PR2701080001;ACUCAR CRISTAL;AÇUCAR;XAROPARIA;GERAL;1,84;172224;SET;2024;172224;01/09/2024
MS;2701050020;MS2701050020;EMULSÃO COLA E-0388 ADM (NOVO);EMULSAO;XAROPARIA;ADM;384,51;19225,5;OUT;2024;19225,5;01/10/2024
PR;2701050020;PR2701050020;EMULSÃO COLA E-0388 ADM (NOVO) (usar no 500 ml);EMULSAO;XAROPARIA;MONARCH;384,51;19225,5;OUT;2024;19225,5;01/10/2024
PR;2801050014;PR2801050014;AROMA CLOUDING LEMON IN - IND;AROMA;NOCH LEMON;BARENTZ;103,142;20628,4;FEV;2025;20628,4;01/02/2025
MS;2701050017;MS2701050017;AROMA IDENTICO AO NATURAL MELANCIA;AROMA;ENERGÉTICO;DUAS RODAS;37,17;18585;OUT;2024;18585;01/10/2024
PR;2801050021;PR2801050021;AROMA IDENTICO AO NATURAL MELANCIA IND;AROMA;ENERGÉTICO;DUAS RODAS;37,17;1858,5;OUT;2024;1858,5;01/10/2024
PR;2801050021;PR2801050021;AROMA IDENTICO AO NATURAL MELANCIA IND;AROMA;ENERGÉTICO;DUAS RODAS;37,17;7434;OUT;2024;7434;01/10/2024
PR;2701130006;PR2701130006;EXTRATO DE GUARANA 200% DUAS RODAS;AROMA;ENERG./DELÍR.;DUAS RODAS;49,93;4993;OUT;2024;4993;01/10/2024
MS;2701090005;MS2701090005;ANTIOXIDANTE;CERVEJARIA;OUTROS;AEB;30,22;9066;OUT;2024;9066;01/10/2024
MS;2701060006;MS2701060006;CORANTE CARAMELO CERVEJA;CERVEJARIA;OUTROS;GERAL;6,04;3020;OUT;2024;3020;01/10/2024
MS;2701210004;MS2701210004;ENZIMA ULTRA FLOW;CERVEJARIA;OUTROS;GERAL;76,36;15272;OUT;2024;15272;01/10/2024
MS;2701210002;MS2701210002;SILICA HP 9000;CERVEJARIA;OUTROS;GRACE ;36,01;36010;OUT;2024;36010;01/10/2024
MS;2701120001;MS2701120001;PREMIX ENERG EMULVIT 8942;CONCENT./KITs;C.ENERGETICO;QUANTIQ;18,05;63175;OUT;2024;63175;01/10/2024
PR;2801120002;PR2801120002;PREMIX ENERG EMULVIT 8942 IND;CONCENT./KITs;C.ENERGETICO;QUANTIQ;18,05;27075;OUT;2024;27075;01/10/2024
MS;2701060007;MS2701060007;CORANTE CARAMELO CLASE IV DPC;CORANTE;REFRIGERANTE;SAPORATI;7,5;5250;OUT;2024;5250;01/10/2024
PR;2701060007;PR2701060007;CORANTE CARAMELO CLASE IV DPC;CORANTE;REFRIGERANTE;SAPORITI ;7,5;6000;OUT;2024;6000;01/10/2024
MS;2701040009;MS2701040009;FILME STRETCH POLIETILENO 500X0023;FILME;STRETCH;PACKSEVEN;22,85;114250;OUT;2024;114250;01/10/2024
MS;2701040001;MS2701040001;FILME TERMO ENCOLHIVEL 420 X 0,05;FILME;JUJ/TERN;PACKSEVEN;21;52500;OUT;2024;52500;01/10/2024
PR;2701040004;PR2701040004;FILME TERMO ENCOLHIVEL 600 MM X 0,04 (PRÓPRIO);FILME;REFRI;PACKESEVEN;14,1;28200;OUT;2024;28200;01/10/2024
PR;2701040007;PR2701040007;FILME TERMO ENCOLHIVEL 860/0,06 MM;FILME;REFR/ENERG.;PACKESEVEN;23,575;165025;OUT;2024;165025;01/10/2024
MS;2701040025;MS2701040025;SHRINK LISO - 380X0,05 DESCONTINUAR;FILME;PET 500;PACKSEVEN;10,35;10350;OUT;2024;10350;01/10/2024
MS;2701040002;MS2701040002;FILME TERMO ENCOLHIVEL 420 X 0,06;FILME;REFR/ENERG.;PACKSEVEN;23,5;94000;OUT;2024;94000;01/10/2024
MS;2701040011;MS2701040011;SHRINK MOEMA 350ML - 390X60X3;FILME;MOEMA;ERPLASTI;31,51;315100;OUT;2024;315100;01/10/2024
PR;2701020097;PR2701020097;PREFORMA PET 200 ML VERDE 12 g (PRÓPRIO);PREFORMA;REFRIKO 200ML;GERAL;0,197948;332362,6099;OUT;2024;332362,6099;01/10/2024
MS;2701020115;MS2701020115;PREFORMA 18 A 20G VERDE 500 ML - DESCONTINUAR;PREFORMA;REFRIKO 500ML;ENGEPACK;0,204;51114,24;OUT;2024;51114,24;01/10/2024
PR;2701020059;PR2701020059;PREFORMA 41G CRISTAL;PREFORMA;REFRIKO 2L;ENGEPACK;0,5212;84659,5584;OUT;2024;84659,5584;01/10/2024
MS;2701020059;MS2701020059;PREFORMA 41 G CRISTAL;PREFORMA;REFRIKO 2L;ENGEPACK;0,5553;50110,272;OUT;2024;50110,272;01/10/2024
MS;2701020102;MS2701020102;PREFORMA 41 G VERDE;PREFORMA;REFRIKO 2L;GERAL;0,4013;579412,992;OUT;2024;579412,992;01/10/2024
MS;2701020081;MS2701020081;PREFORMA 54,4GR CRISTAL SHORT;PREFORMA;REFRIKO 3L;ENGEPACK;0,55922;14726,49948;OUT;2024;14726,49948;01/10/2024
MS;2701020109;MS2701020109;PREFORMA 54,4GR VERDE SHORT;PREFORMA;REFRIKO 3L;ENGEPACK;0,55922;49088,3316;OUT;2024;49088,3316;01/10/2024
MS;2701020046;MS2701020046;PREFORMA 31,7G CRISTAL;PREFORMA;FURIOSO 1L;ENGEPACK;0,41577;9399,72816;OUT;2024;9399,72816;01/10/2024
SP;2801020032;SP2801020032;PREFORMA 31,7G CRISTAL;PREFORMA;ÁGUA 1,5L;ENGEPACK;0,41577;37598,91264;OUT;2024;37598,91264;01/10/2024
MS;2701020075;MS2701020075;PREFORMA PET 46,7GR CRISTAL;PREFORMA;FURIOSO 2L;ENGEPACK;0,594;50751,36;OUT;2024;50751,36;01/10/2024
MS;2701010115;MS2701010115;ROTULO ADESIVO BELLA ROMA;ROTULO;ADESIVO;ALL4LABELL;0,1404;28080;OUT;2024;28080;01/10/2024
MS;2701010116;MS2701010116;ROTULO ADESIVO TUBAINA 300ML;ROTULO;ADESIVO;ALL4LABELL;0,03998;7996;OUT;2024;7996;01/10/2024
PR;2801010099;PR2801010099;ROTULO FURIOSO 250ML - IND;ROTULO;SLEEVE;ALL4LABELL;0,050377;125942,5;OUT;2024;125942,5;01/10/2024
MS;2701010191;MS2701010191;ROTULO FURIOSO 2L;ROTULO;SLEEVE;ALL4LABELL;0,2062;41240;OUT;2024;41240;01/10/2024
PR;2801010100;PR2801010100;ROTULO FURIOSO 2L - IND;ROTULO;SLEEVE;ALL4LABELL;0,2062;82480;OUT;2024;82480;01/10/2024
PR;2801010093;PR2801010093;ROTULO FURIOSO AÇAI 250ML - IND;ROTULO;SLEEVE;ALL4LABELL;0,050377;5037,7;OUT;2024;5037,7;01/10/2024
PR;2801010094;PR2801010094;ROTULO FURIOSO CITRUS - IND 250 ML;ROTULO;SLEEVE;ALL4LABELL;0,050377;5037,7;OUT;2024;5037,7;01/10/2024
PR;2801010097;PR2801010097;ROTULO FURIOSO MELANCIA E MORANGO 250ML IND;ROTULO;SLEEVE;ALL4LABELL;0,050377;15113,1;OUT;2024;15113,1;01/10/2024
PR;2801010095;PR2801010095;ROTULO FURIOSO MELAO 250ML IND;ROTULO;SLEEVE;ALL4LABELL;0,050377;15113,1;OUT;2024;15113,1;01/10/2024
MS;2701010184;MS2701010184;ROTULO FURIOSO MELAO 2L;ROTULO;SLEEVE;ALL4LABELL;0,2062;41240;OUT;2024;41240;01/10/2024
MS;2701010193;MS2701010193;ROTULO FURIOSO TROPICAL 2L;ROTULO;SLEEVE;ALL4LABELL;0,2062;20620;OUT;2024;20620;01/10/2024
MS;2701030037;MS2701030037;TAMPA AMARELA LISA;TAMPA;PET;OXFORD;0,049;74088;OUT;2024;74088;01/10/2024
PR;2701030037;PR2701030037;TAMPA AMARELA LISA;TAMPA;PET;OXFORD;0,04445;268833,6;OUT;2024;268833,6;01/10/2024
MS;2701030043;MS2701030043;TAMPA LARANJA REFRIKO;TAMPA;PET;OXFORD;0,049;22226,4;OUT;2024;22226,4;01/10/2024
PR;2701030043;PR2701030043;TAMPA LARANJA REFRIKO;TAMPA;PET;OXFORD;0,04445;33604,2;OUT;2024;33604,2;01/10/2024
PR;2701030044;PR2701030044;TAMPA LILAS LISA;TAMPA;PET;OXFORD;0,04445;20162,52;OUT;2024;20162,52;01/10/2024
MS;2701030049;MS2701030049;TAMPA VERDE REFRIKO;TAMPA;PET;OXFORD;0,049;51861,6;OUT;2024;51861,6;01/10/2024
PR;2701030049;PR2701030049;TAMPA VERDE REFRIKO;TAMPA;PET;OXFORD;0,04445;147858,48;OUT;2024;147858,48;01/10/2024
MS;2701030050;MS2701030050;TAMPA VERMELHA LISA;TAMPA;PET;OXFORD;0,049;29635,2;OUT;2024;29635,2;01/10/2024
MS;2701150006;MS2701150006;VASILHAME AMBAR 300ML - LITRINHO;VASILHAME;NORMAL;VERALLIA;0,74;75213,6;OUT;2024;75213,6;01/10/2024
MS;2701150004;MS2701150004;VASILHAME OW 600ML (BELLA ROMA);VASILHAME;NORMAL;GERAL;1,13;64071;OUT;2024;64071;01/10/2024
MS;2701090004;MS2701090004;ACIDO TARTARICO ;ACID.E CONSERV.;NOCH/TON/BEL;MCASSAB;35,5;8875;NOV;2024;8875;01/11/2024
MS;2701100002;MS2701100002;BENZOATO DE SODIO;ACID.E CONSERV.;REF/ENER/NOCH/TON;BBCA;12,1;12100;NOV;2024;12100;01/11/2024
PR;2701100002;PR2701100002;BENZOATO DE SODIO;ACID.E CONSERV.;REF/ENER/NOCH/TON;BBCA;12,1;36300;NOV;2024;36300;01/11/2024
MS;2701090006;MS2701090006;CITRATO DE SODIO;ACID.E CONSERV.;ENERG/DELIRIO;BBCA;8,28;7452;NOV;2024;7452;01/11/2024
PR;2801090005;PR2801090005;CITRATO DE SODIO - IND;ACID.E CONSERV.;ENERG/DELIRIO;BBCA;8,28;4968;NOV;2024;4968;01/11/2024
PR;2801120003;PR2801120003;PREMIX ENERG EMULVIT 8959 - BOMBADÃO SAPORITI -IND;CONCENT./KITs;C.ENERGETICO;DUAS RODAS;180;27000;NOV;2024;27000;01/11/2024
MS;2701130007;MS2701130007;AROMA EXTRATO GUARANA REFRIKO 28;AROMA;REFRIGERANTE;SAPORATI;32,8;22960;NOV;2024;22960;01/11/2024
PR;2701130007;PR2701130007;AROMA EXTRATO GUARANA REFRIKO 28;AROMA;REFRIGERANTE;SARAPOTI;32,8;42640;NOV;2024;42640;01/11/2024
PR;2801050004;PR2801050004;AROMA NATURA DE CITRUS RB 25395 - IND;AROMA;ENERGÉTICO;GERAL;105;5250;NOV;2024;5250;01/11/2024
MS;2701050001;MS2701050001;AROMA NATURAL MOUTHFEEL FASV259 ADM;AROMA;REFRIGERANTE;ADM;165,4;33080;NOV;2024;33080;01/11/2024
PR;2801050034;PR2801050034;CONCENTRADO BEBIDAS ENERGETICA IND;AROMA;KIT ENERGÉTICO;WILD AMAZON;168,4;67360;NOV;2024;67360;01/11/2024
MS;2701050025;MS2701050025;CONCENTRADO BEBIDAS ENERGETICA;AROMA;KIT ENERGÉTICO;ADM;168,4;1347200;NOV;2024;1347200;01/11/2024
PR;2801050034;PR2801050034;CONCENTRADO BEBIDAS ENERGETICA IND;AROMA;KIT ENERGÉTICO;WILD;168,4;2526000;NOV;2024;2526000;01/11/2024
MS;2701050022;MS2701050022;CONCENTRADO DE GUARANA IAB 7205;AROMA;REFRIGERANTE;INTERAMERICA;25,87;72436;NOV;2024;72436;01/11/2024
PR;2701050022;PR2701050022;CONCENTRADO DE GUARANA IAB 7205;AROMA;REFRIGERANTE;INTERAMERICA;27,17;163020;NOV;2024;163020;01/11/2024
MS;2701160012;MS2701160012;CX 12X300ML - TUBAINA;CAIXA;TUBAINA;CARTONAGEM;1,69;33800;NOV;2024;33800;01/11/2024
MS;2701090003;MS2701090003;ACIDO LACTICO - IBC;CERVEJARIA;OUTROS;KATEC;10,41;10410;NOV;2024;10410;01/11/2024
MS;2701250001;MS2701250001;CLORETO DE CALCIO - IBC;CERVEJARIA;OUTROS;BELA VISTA;4,07;4070;NOV;2024;4070;01/11/2024
PR;2701050023;PR2701050023;PREP ACIDO COLA ;CONCENT./KITs;KIT COLA;SAPORITI;25;5000;NOV;2024;5000;01/11/2024
MS;2701050023;MS2701050023;PREP ACIDO COLA ;CONCENT./KITs;KIT COLA;SAPORITI;25;5000;NOV;2024;5000;01/11/2024
MS;2701060010;MS2701060010;CORANTE AMARANTO;CORANTE;DELIRIO;SAPORATI;85,5;2565;NOV;2024;2565;01/11/2024
PR;2701060010;PR2701060010;CORANTE AMARANTO;CORANTE;REFRIGERANTE;SAPORITI;85,5;3847,5;NOV;2024;3847,5;01/11/2024
MS;2701060009;MS2701060009;CORANTE AMARELO SUNSET;CORANTE;XAROPARIA;SAPORATI;45,62;912,4;NOV;2024;912,4;01/11/2024
PR;2701060009;PR2701060009;CORANTE AMARELO SUNSET;CORANTE;XAROPARIA;SAPORITI;45,62;912,4;NOV;2024;912,4;01/11/2024
MS;2701070006;MS2701070006;ACESSULFAME DE POTASSIO;EDULCORANTE;XAROPARIA;QUANTIQ;28,53;5706;NOV;2024;5706;01/11/2024
PR;2701070006;PR2701070006;ACESSULFAME DE POTASSIO;EDULCORANTE;XAROPARIA;QUANTIQ;28,53;14265;NOV;2024;14265;01/11/2024
MS;2701070005;MS2701070005;ASPARTAME;EDULCORANTE;XAROPARIA;DAXIA;61,26;5513,4;NOV;2024;5513,4;01/11/2024
PR;2701070005;PR2701070005;ASPARTAME;EDULCORANTE;XAROPARIA;DAXIA;61,26;6738,6;NOV;2024;6738,6;01/11/2024
MS;2701070004;MS2701070004;CICLAMATO DE SÓDIO ;EDULCORANTE;XAROPARIA;QUANTIQ;14,18;2836;NOV;2024;2836;01/11/2024
PR;2701070004;PR2701070004;CICLAMATO DE SÓDIO ;EDULCORANTE;XAROPARIA;QUANTIQ;14,18;4254;NOV;2024;4254;01/11/2024
MS;2701070003;MS2701070003;NEOTAME;EDULCORANTE;XAROPARIA;DISPROQUIMA;194,3;5829;NOV;2024;5829;01/11/2024
MS;2701070001;MS2701070001;SUCRALOSE;EDULCORANTE;XAROPARIA;QUANTIQ;84,3;16860;NOV;2024;16860;01/11/2024
PR;2701070001;PR2701070001;SUCRALOSE;EDULCORANTE;XAROPARIA;QUANTIQ;88;26400;NOV;2024;26400;01/11/2024
PR;2701040005;PR2701040005;FILME TERMO ENCOLHIVEL 660 MM X 0,04;FILME;ENERGÉTICO;PACKSERVEN;23,5;47000;NOV;2024;47000;01/11/2024
PR;2701040006;PR2701040006;FILME TERMO ENCOLHIVEL 860/5 MM;FILME;JUJ/TERN;PACKESEVEN;23,575;117875;NOV;2024;117875;01/11/2024
MS;2701010052;MS2701010052;CONTRA ROTULO BAMBOA 330ML (ARTE NOVA);ROTULO;ADESIVO;ALL4LABELL;0,05611;28055;NOV;2024;28055;01/11/2024
MS;2701010052;MS2701010052;CONTRA ROTULO BAMBOA 330ML (ARTE NOVA);ROTULO;ADESIVO;ALL4LABELL;0,05611;28055;NOV;2024;28055;01/11/2024
PR;2801010101;PR2801010101;ROTULO FURIOSO TROPICAL 250ML IND;ROTULO;SLEEVE;GERAL;0,050377;15113,1;NOV;2024;15113,1;01/11/2024
SP;2801010061;SP2801010061;ROTULO BOPP AGUA C/ GAS HIDRATAR 1,5L IND                                       ;ROTULO;BOPP;INOVAFLEX;0,0199498;3989,96;NOV;2024;3989,96;01/11/2024
PR;2701010137;PR2701010137;ROTULO GUARANA REDUZIDO 200 ML (PROPRIO);ROTULO;BOPP;QUALITA;0,008;24000;NOV;2024;24000;01/11/2024
MS;2701010163;MS2701010163;ROTULO TUBA JUJUBA 2L;ROTULO;BOPP;MALFLEX;0,0355;21300;NOV;2024;21300;01/11/2024
MS;2701010164;MS2701010164;ROTULO TUBAJUJUBA LARANJA S/SUCO 2L;ROTULO;BOPP;GERAL;0,0355;7100;NOV;2024;7100;01/11/2024
MS;2701010145;MS2701010145;ROTULO REFRIKO LARANJA DQI1% 500 ML;ROTULO;BOPP;ALL4LABELL;0,0128;3840;NOV;2024;3840;01/11/2024
PR;2701010143;PR2701010143;ROTULO REFRIKO LARANJA DQI1% 200 ML (PROPRIO);ROTULO;BOPP;QUALITA;0,008;12000;NOV;2024;12000;01/11/2024
MS;2701240004;MS2701240004;CHAPA SEM IMPRESSAO 1000X1200 (NOVA);SEPARADOR DE CAMADAS;CHAPA;CPEL;1,25;51250;NOV;2024;51250;01/11/2024
PR;2701010141;PR2701010141;ROTULO GUARANA 200 ML ZERO (PROPRIO);ROTULO;BOPP;GERAL;0,008;4000;NOV;2024;4000;01/11/2024
PR;2701010142;PR2701010142;ROTULO GUARANA 2 LT ZERO;ROTULO;BOPP;MABFLEX;0,0355;7100;NOV;2024;7100;01/11/2024
PA;10100012;PA10100012;BENZOATO DE SODIO;ACID.E CONSERV.;REF/ENER/NOCH/TON;DAXIA;10,352;20704;OUT;2024;20704;01/10/2024
PA;10100002;PA10100002;SORBATO DE POTASSIO 25KG;ACID.E CONSERV.;REF/ENER/ROM/DEL;OXYGEN;18,55;3710;OUT;2024;3710;01/10/2024
PA;10010001;PA10010001;ACUCAR CRISTAL;AÇUCAR;XAROPARIA;UNIEX;2,27792;273350,4;OUT;2024;273350,4;01/10/2024
PA;10090017;PA10090017;EMULSAO LARANJA REFRIKO 98;EMULSAO;XAROPARIA;SAPORITI;36;57600;OUT;2024;57600;01/10/2024
PA;10020011;PA10020011;AROMA NATURAL MOUTHFEEL FASV259 ADM;AROMA;REFRIGERANTE;ADM;157,52;31504;OUT;2024;31504;01/10/2024
PA;10020012;PA10020012;AROMA DE GUARANA 31835 ADM;AROMA;REFRIGERANTE;ADM;120,2;120200;OUT;2024;120200;01/10/2024
PA;10100024;PA10100024;CICLAMATO DE SÓDIO ;EDULCORANTE;XAROPARIA;QUANTIQ;19,87;13909;OUT;2024;13909;01/10/2024
PA;10090071;PA10090071;SUCRALOSE;EDULCORANTE;XAROPARIA;QUANTIQ;114,06;28515;OUT;2024;28515;01/10/2024
PA;12030001;PA12030001;FILME STRETCH POLIETILENO 500 X 0025;FILME;STRETCH;PRISMAPACK;9,8;11760;OUT;2024;11760;01/10/2024
PA;11040793;PA11040793;FILME TERMO - 480X0,06;FILME;REFRI;GERAL;10,35;51750;OUT;2024;51750;01/10/2024
PA;11040005;PA11040005;FILME TERMO ENCOLHIVEL 300 MM X 0,04;FILME;REFRI;GERAL;10,35;10350;OUT;2024;10350;01/10/2024
PA;11040007;PA11040007;FILME TERMO ENCOLHIVEL 420 X 0,06;FILME;REFR/ENERG.;NORPACK;10,35;15525;OUT;2024;15525;01/10/2024
PA;11070012;PA11070012;PREFORMA 46,0G CRISTAL OU 45,7 G;PREFORMA;PET 2L PA;GERAL;0,49;74493,72;OUT;2024;74493,72;01/10/2024
PA;11070013;PA11070013;PREFORMA 46,0G VERDE OU 45,7 G;PREFORMA;PET 2L PA;AMCOR;0,49;49662,48;OUT;2024;49662,48;01/10/2024
PA;11070032;PA11070032;PREFORMA 48GR CRISTAL OU 50,7 G;PREFORMA;PET 2,5L PA;AMCOR;0,498;133862,4;OUT;2024;133862,4;01/10/2024
PA;11070033;PA11070033;PREFORMA 48GR VERDE OU 50,7 G;PREFORMA;PET 2,5L PA;AMCOR;0,498;133862,4;OUT;2024;133862,4;01/10/2024
PA;11070041;PA11070041;PREFORMA PET  200 ML CRISTAL 12 G;PREFORMA;PET 200 PA;CRISTALPET;0,159;48539,52;OUT;2024;48539,52;01/10/2024
PA;11070048;PA11070048;PREFORMA PET  200 ML VERDE 12 G;PREFORMA;PET 200 PA;CRISTALPET;0,159;19415,808;OUT;2024;19415,808;01/10/2024
PA;11090001;PA11090001;TAMPA LARANJA REFRIKO;TAMPA;PET;RAVIBRA;0,04667;14113,008;OUT;2024;14113,008;01/10/2024
PA;11090034;PA11090034;TAMPA LILAS LISA;TAMPA;PET;RAVIBRA;0,04667;14113,008;OUT;2024;14113,008;01/10/2024
PA;11090031;PA11090031;TAMPA VERMELHA LISA;TAMPA;PET;RAVIBRA;0,04667;70565,04;OUT;2024;70565,04;01/10/2024
PA;10090295;PA10090295;CONCENTRADO COLA IAB 7729 (NOVO);CONCENT./KITs;KIT COLA;INTERAMERICA;22,39;55975;NOV;2024;55975;01/11/2024
MS;2701190004;MS2701190004;XAROPE DE HIGH MALTOSE 25KG (BREWGILL);CERVEJARIA;OUTROS;TEREOS;2,78;83400;OUT;2024;83400;01/10/2024
MS;2701190004;MS2701190004;XAROPE DE HIGH MALTOSE 25KG (BREWGILL);CERVEJARIA;OUTROS;TEREOS;2,78;83400;OUT;2024;83400;01/10/2024
MS;2701190004;MS2701190004;XAROPE DE HIGH MALTOSE 25KG (BREWGILL);CERVEJARIA;OUTROS;TEREOS;2,78;83400;OUT;2024;83400;01/10/2024
MS;2701190004;MS2701190004;XAROPE DE HIGH MALTOSE 25KG (BREWGILL);CERVEJARIA;OUTROS;TEREOS;2,78;83400;OUT;2024;83400;01/10/2024
MS;2701150004;MS2701150004;VASILHAME OW 600ML (BELLA ROMA);VASILHAME;NORMAL;GERAL;1,13;128142;SET;2024;128142;01/09/2024
MS;2701150004;MS2701150004;VASILHAME OW 600ML (BELLA ROMA);VASILHAME;NORMAL;VERALLIA;1,13;64071;SET;2024;64071;01/09/2024
MS;2701150001;MS2701150001;VASILHAME GINGUALA 970ML;VASILHAME;NORMAL;VIDROPORTO;1,57;61895,68;OUT;2024;61895,68;01/10/2024
MS;2701150001;MS2701150001;VASILHAME GINGUALA 970ML;VASILHAME;NORMAL;GERAL;1,57;61895,68;OUT;2024;61895,68;01/10/2024
MS;2701150001;MS2701150001;VASILHAME GINGUALA 970ML;VASILHAME;NORMAL;VIDROPORTO;1,57;61895,68;NOV;2024;61895,68;01/11/2024
MS;2701150001;MS2701150001;VASILHAME GINGUALA 970ML;VASILHAME;NORMAL;VIDROPORTO;1,57;61895,68;NOV;2024;61895,68;01/11/2024
PR;2701010163;PR2701010163;ROTULO TUBA JUJUBA 2L;ROTULO;BOPP;MABFLEX ;0,0355;10650;NOV;2024;10650;01/11/2024
MS;2701140029;MS2701140029;TAMPA - LATA 350/269/473ML - B64;TAMPA;LATA;CROWN;0,24;700800;OUT;2024;700800;01/10/2024
MS;2701140029;MS2701140029;TAMPA - LATA 350/269/473ML - B64;TAMPA;LATA;CROWN;0,24;350400;OUT;2024;350400;01/10/2024
MS;2701140029;MS2701140029;TAMPA - LATA 350/269/473ML - B64;TAMPA;LATA;CROWN;0,24;700800;OUT;2024;700800;01/10/2024
PR;2701080001;PR2701080001;ACUCAR CRISTAL;AÇUCAR;XAROPARIA;GERAL;1,84;172224;OUT;2024;172224;01/10/2024
PR;2701080001;PR2701080001;ACUCAR CRISTAL;AÇUCAR;XAROPARIA;GERAL;1,84;172224;OUT;2024;172224;01/10/2024
PR;2701080001;PR2701080001;ACUCAR CRISTAL;AÇUCAR;XAROPARIA;GERAL;1,84;114816;OUT;2024;114816;01/10/2024
PR;2701080001;PR2701080001;ACUCAR CRISTAL;AÇUCAR;XAROPARIA;GERAL;1,84;172224;OUT;2024;172224;01/10/2024
PR;2701080001;PR2701080001;ACUCAR CRISTAL;AÇUCAR;XAROPARIA;GERAL;1,84;114816;OUT;2024;114816;01/10/2024
MS;2701080001;MS2701080001;ACUCAR CRISTAL;AÇUCAR;XAROPARIA;GERAL;1,84;105984;OUT;2024;105984;01/10/2024
